order_id,customer_id,order_date,total_amount,discount_amount,tax_amount,final_amount,payment_method,payment_status,order_status,delivery_address,delivery_city,delivery_zip,special_instructions
943,60,2026-03-02 12:31:44,5263.12,349.14,245.7,5159.68,Net Banking,completed,confirmed,824 Main Street,Lucknow,307428,
944,534,2026-03-10 12:31:44,4638.57,458.18,209.02,4389.41,Credit Card,failed,confirmed,988 Main Street,Jaipur,907756,Leave at door
945,829,2026-04-02 12:31:44,1231.07,8.4,61.13,1283.8,Debit Card,failed,processing,563 Main Street,Delhi,398313,Call on arrival
946,223,2026-04-06 12:31:44,3027.88,69.68,147.91,3106.11,Cash on Delivery,failed,delivered,45 Main Street,Pune,766549,Call on arrival
947,628,2026-03-16 12:31:44,9337.68,487.2,442.52,9293.0,Debit Card,failed,confirmed,407 Main Street,Jaipur,712879,Call on arrival
948,345,2026-03-27 12:31:44,3978.78,552.0,171.34,3598.12,Net Banking,pending,cancelled,33 Main Street,Hyderabad,948799,Call on arrival
949,786,2026-02-01 12:31:44,613.52,36.64,28.84,605.72,Cash on Delivery,pending,out_for_delivery,529 Main Street,Pune,525556,Leave at door
950,956,2026-03-20 12:31:44,5696.09,183.26,275.64,5788.47,Cash on Delivery,completed,cancelled,136 Main Street,Pune,452497,
951,518,2026-03-08 12:31:44,3070.49,81.54,149.45,3138.4,Cash on Delivery,pending,confirmed,824 Main Street,Bangalore,640828,Leave at door
952,566,2026-03-12 12:31:44,807.42,80.4,36.35,763.37,Debit Card,pending,confirmed,811 Main Street,Bangalore,770318,Call on arrival
953,157,2026-04-08 12:31:44,3289.52,208.47,154.05,3235.1,UPI,failed,confirmed,146 Main Street,Pune,876962,
954,651,2026-02-11 12:31:44,7769.81,994.41,338.77,7114.17,Debit Card,failed,cancelled,547 Main Street,Mumbai,309100,
955,359,2026-01-26 12:31:44,5932.07,511.42,271.03,5691.68,Credit Card,pending,processing,81 Main Street,Kolkata,571635,Leave at door
956,210,2026-03-12 12:31:44,11361.62,758.48,530.16,11133.3,Cash on Delivery,pending,delivered,953 Main Street,Ahmedabad,127965,Leave at door
957,434,2026-02-04 12:31:44,6238.28,731.61,275.33,5782.0,Cash on Delivery,completed,cancelled,529 Main Street,Bangalore,282927,Leave at door
958,262,2026-02-08 12:31:44,3968.78,67.0,195.09,4096.87,Cash on Delivery,pending,processing,158 Main Street,Lucknow,279516,Leave at door
959,532,2026-01-30 12:31:44,5623.71,223.73,270.0,5669.98,UPI,pending,delivered,799 Main Street,Hyderabad,907557,
960,679,2026-01-29 12:31:44,4693.01,591.23,205.09,4306.87,Debit Card,completed,delivered,872 Main Street,Pune,601476,
961,368,2026-02-13 12:31:44,1802.6,237.2,78.27,1643.67,Net Banking,failed,confirmed,380 Main Street,Kolkata,428122,
962,338,2026-02-18 12:31:44,2601.27,215.9,119.27,2504.64,Cash on Delivery,pending,pending,33 Main Street,Delhi,401036,
963,948,2026-02-22 12:31:44,4675.33,623.18,202.61,4254.76,Net Banking,completed,cancelled,610 Main Street,Lucknow,773452,
964,18,2026-03-06 12:31:44,6380.23,481.06,294.96,6194.13,Cash on Delivery,failed,pending,975 Main Street,Jaipur,466960,
965,544,2026-02-19 12:31:44,1259.05,80.78,58.91,1237.18,Credit Card,pending,confirmed,44 Main Street,Kolkata,583388,
966,941,2026-03-14 12:31:44,4669.27,668.66,200.03,4200.64,Net Banking,completed,processing,611 Main Street,Mumbai,117094,
967,309,2026-04-16 12:31:44,3463.93,95.73,168.41,3536.61,Debit Card,pending,delivered,988 Main Street,Bangalore,677086,
968,340,2026-03-21 12:31:44,4582.98,619.23,198.19,4161.94,UPI,failed,processing,385 Main Street,Ahmedabad,184148,
969,382,2026-02-03 12:31:44,3438.88,161.22,163.88,3441.54,Cash on Delivery,pending,confirmed,540 Main Street,Hyderabad,364679,
970,342,2026-03-07 12:31:44,1504.2,88.99,70.76,1485.97,Debit Card,pending,pending,131 Main Street,Pune,863214,Leave at door
971,243,2026-01-29 12:31:44,3757.47,302.14,172.77,3628.1,Net Banking,failed,confirmed,381 Main Street,Ahmedabad,565504,Call on arrival
972,355,2026-02-08 12:31:44,3272.62,49.78,161.14,3383.98,Credit Card,failed,processing,153 Main Street,Pune,414455,Leave at door
973,378,2026-02-01 12:31:44,1365.74,187.7,58.9,1236.94,Net Banking,failed,pending,683 Main Street,Lucknow,746467,
974,316,2026-02-03 12:31:44,2200.68,88.88,105.59,2217.39,Debit Card,completed,cancelled,280 Main Street,Jaipur,302177,
975,366,2026-04-02 12:31:44,5037.53,530.7,225.34,4732.17,Net Banking,completed,confirmed,368 Main Street,Jaipur,423404,
976,297,2026-02-02 12:31:44,2645.75,77.48,128.41,2696.68,Net Banking,pending,out_for_delivery,490 Main Street,Kolkata,651002,
977,895,2026-04-12 12:31:44,4434.43,336.59,204.89,4302.73,Debit Card,failed,pending,191 Main Street,Jaipur,207241,
978,814,2026-03-29 12:31:44,6972.77,427.35,327.27,6872.69,Debit Card,completed,cancelled,424 Main Street,Pune,678923,
979,495,2026-02-14 12:31:44,1485.65,125.8,67.99,1427.84,Credit Card,completed,out_for_delivery,512 Main Street,Delhi,769077,Leave at door
980,193,2026-03-14 12:31:44,3803.76,531.85,163.6,3435.51,UPI,pending,confirmed,145 Main Street,Lucknow,466813,Leave at door
981,140,2026-02-04 12:31:44,9158.16,658.96,424.96,8924.16,Net Banking,pending,delivered,330 Main Street,Delhi,737846,
982,853,2026-01-23 12:31:44,5371.45,314.12,252.87,5310.2,Net Banking,failed,processing,483 Main Street,Hyderabad,742865,Call on arrival
983,770,2026-01-25 12:31:44,7883.2,211.84,383.57,8054.93,Credit Card,completed,cancelled,112 Main Street,Ahmedabad,284308,Call on arrival
984,474,2026-02-11 12:31:44,4422.39,527.24,194.76,4089.91,Debit Card,completed,out_for_delivery,580 Main Street,Lucknow,993829,
985,536,2026-03-01 12:31:44,4900.71,448.23,222.62,4675.1,Cash on Delivery,failed,pending,618 Main Street,Chennai,142288,
986,968,2026-03-08 12:31:44,8843.4,275.55,428.39,8996.24,UPI,pending,cancelled,340 Main Street,Ahmedabad,319162,
987,763,2026-02-15 12:31:44,9755.04,116.8,481.91,10120.15,Debit Card,failed,confirmed,688 Main Street,Kolkata,787313,Call on arrival
988,486,2026-03-12 12:31:44,2625.15,16.64,130.43,2738.94,Credit Card,failed,delivered,544 Main Street,Bangalore,690653,
989,847,2026-02-11 12:31:44,992.01,48.77,47.16,990.4,Debit Card,completed,confirmed,188 Main Street,Chennai,901387,Leave at door
990,212,2026-02-28 12:31:44,762.64,43.37,35.96,755.23,Cash on Delivery,pending,out_for_delivery,954 Main Street,Mumbai,203896,
991,223,2026-01-22 12:31:44,3684.57,346.33,166.91,3505.15,Net Banking,completed,out_for_delivery,45 Main Street,Pune,766549,
992,376,2026-01-29 12:31:44,5859.62,163.43,284.81,5981.0,UPI,pending,pending,141 Main Street,Mumbai,983472,Leave at door
993,298,2026-03-20 12:31:44,4208.18,266.27,197.1,4139.01,Cash on Delivery,completed,pending,351 Main Street,Ahmedabad,672808,
994,937,2026-03-20 12:31:44,3658.85,490.27,158.43,3327.01,Net Banking,failed,out_for_delivery,956 Main Street,Lucknow,469438,
995,650,2026-03-25 12:31:44,5296.15,107.54,259.43,5448.04,Debit Card,pending,processing,440 Main Street,Pune,522988,
996,499,2026-02-26 12:31:44,1595.24,108.47,74.34,1561.11,Net Banking,failed,confirmed,945 Main Street,Hyderabad,163406,Call on arrival
997,325,2026-03-24 12:31:44,1805.92,155.8,82.51,1732.63,Credit Card,completed,out_for_delivery,121 Main Street,Chennai,769737,Leave at door
998,267,2026-01-22 12:31:44,10655.21,217.02,521.91,10960.1,Cash on Delivery,pending,out_for_delivery,465 Main Street,Pune,176517,
999,910,2026-03-26 12:31:44,288.12,34.84,12.66,265.94,Net Banking,pending,pending,703 Main Street,Ahmedabad,748696,Leave at door
1000,860,2026-03-17 12:31:44,1135.71,161.35,48.72,1023.08,Net Banking,failed,delivered,576 Main Street,Chennai,695417,
1001,520,2026-02-16 12:31:44,1914.55,61.59,92.65,1945.61,UPI,completed,out_for_delivery,9 Main Street,Jaipur,486839,
1002,850,2026-03-19 12:31:44,351.25,32.81,15.92,334.36,Credit Card,completed,confirmed,124 Main Street,Bangalore,832162,Call on arrival
1003,846,2026-01-29 12:31:44,2967.35,383.84,129.18,2712.69,Debit Card,pending,delivered,636 Main Street,Ahmedabad,430738,
1004,742,2026-01-27 12:31:44,5798.55,729.63,253.45,5322.37,UPI,pending,delivered,499 Main Street,Jaipur,145981,
1005,164,2026-03-17 12:31:44,3512.64,75.98,171.83,3608.49,UPI,failed,out_for_delivery,316 Main Street,Jaipur,147623,
1006,602,2026-02-08 12:31:44,4308.15,171.26,206.84,4343.73,Debit Card,pending,out_for_delivery,566 Main Street,Jaipur,441968,
1007,111,2026-02-11 12:31:44,6511.41,54.78,322.83,6779.46,Debit Card,pending,pending,594 Main Street,Ahmedabad,482584,Call on arrival
1008,344,2026-03-21 12:31:44,5825.3,528.57,264.84,5561.57,Credit Card,pending,pending,254 Main Street,Pune,583000,Leave at door
1009,250,2026-04-03 12:31:44,3470.34,89.36,169.05,3550.03,Credit Card,pending,confirmed,872 Main Street,Chennai,265156,Call on arrival
1010,833,2026-03-03 12:31:44,8266.81,207.31,402.98,8462.48,Credit Card,completed,pending,970 Main Street,Chennai,222692,Leave at door
1011,263,2026-03-12 12:31:44,2861.63,78.84,139.14,2921.93,Debit Card,pending,cancelled,863 Main Street,Lucknow,690996,Leave at door
1012,16,2026-04-02 12:31:44,5170.02,618.72,227.56,4778.86,Cash on Delivery,pending,out_for_delivery,335 Main Street,Hyderabad,453894,Call on arrival
1013,24,2026-03-25 12:31:44,1505.39,106.2,69.96,1469.15,Credit Card,failed,out_for_delivery,930 Main Street,Lucknow,493537,Call on arrival
1014,838,2026-03-13 12:31:44,5689.67,272.82,270.84,5687.69,Net Banking,failed,pending,10 Main Street,Jaipur,834861,
1015,825,2026-02-24 12:31:44,5972.84,448.14,276.24,5800.94,UPI,completed,out_for_delivery,200 Main Street,Jaipur,135241,
1016,25,2026-02-14 12:31:44,4374.66,191.33,209.17,4392.5,Net Banking,pending,pending,708 Main Street,Delhi,970917,Leave at door
1017,308,2026-04-15 12:31:44,221.4,24.48,9.85,206.77,Net Banking,pending,out_for_delivery,424 Main Street,Mumbai,446337,Call on arrival
1018,986,2026-01-30 12:31:44,2550.72,195.08,117.78,2473.42,UPI,completed,pending,723 Main Street,Chennai,649249,Call on arrival
1019,162,2026-04-05 12:31:44,3016.84,323.29,134.68,2828.23,Credit Card,pending,pending,280 Main Street,Ahmedabad,326040,
1020,205,2026-02-17 12:31:44,825.41,0.24,41.26,866.43,Credit Card,pending,delivered,515 Main Street,Chennai,653081,Call on arrival
1021,386,2026-03-20 12:31:44,3560.55,278.31,164.11,3446.35,Net Banking,pending,pending,10 Main Street,Mumbai,836986,
1022,122,2026-02-28 12:31:44,1517.2,217.33,64.99,1364.86,Credit Card,completed,delivered,119 Main Street,Chennai,201913,
1023,841,2026-03-21 12:31:44,2933.33,296.23,131.85,2768.95,Net Banking,failed,out_for_delivery,970 Main Street,Chennai,882401,Call on arrival
1024,46,2026-03-02 12:31:44,763.5,34.38,36.46,765.58,Credit Card,failed,out_for_delivery,281 Main Street,Jaipur,147726,Leave at door
1025,265,2026-03-02 12:31:44,4573.22,170.84,220.12,4622.5,Credit Card,pending,cancelled,427 Main Street,Hyderabad,748133,
1026,976,2026-02-22 12:31:44,2464.86,34.19,121.53,2552.2,Net Banking,failed,cancelled,191 Main Street,Jaipur,308535,
1027,711,2026-03-18 12:31:44,4991.53,51.22,247.02,5187.33,Debit Card,completed,confirmed,423 Main Street,Bangalore,731792,
1028,423,2026-02-27 12:31:44,901.23,50.7,42.53,893.06,Net Banking,failed,delivered,654 Main Street,Jaipur,189110,
1029,291,2026-02-05 12:31:44,1759.85,70.48,84.47,1773.84,Credit Card,pending,cancelled,234 Main Street,Lucknow,856442,Call on arrival
1030,933,2026-04-09 12:31:44,3702.96,145.57,177.87,3735.26,UPI,pending,out_for_delivery,641 Main Street,Hyderabad,287588,
1031,809,2026-03-06 12:31:44,2007.03,88.71,95.92,2014.24,Debit Card,failed,pending,613 Main Street,Delhi,670143,Call on arrival
1032,974,2026-04-03 12:31:44,6760.27,61.69,334.93,7033.51,Net Banking,pending,confirmed,300 Main Street,Delhi,780956,
1033,271,2026-02-25 12:31:44,1589.98,47.82,77.11,1619.27,Debit Card,failed,cancelled,248 Main Street,Delhi,589131,Leave at door
1034,71,2026-03-07 12:31:44,812.36,115.34,34.85,731.87,UPI,pending,out_for_delivery,38 Main Street,Pune,576919,Leave at door
1035,446,2026-03-10 12:31:44,1622.21,217.5,70.24,1474.95,Cash on Delivery,completed,confirmed,398 Main Street,Bangalore,538555,
1036,393,2026-04-17 12:31:44,333.73,0.34,16.67,350.06,Cash on Delivery,failed,cancelled,919 Main Street,Pune,666820,
1037,988,2026-03-12 12:31:44,6643.24,823.15,291.0,6111.09,Debit Card,completed,out_for_delivery,972 Main Street,Jaipur,854388,
1038,522,2026-03-01 12:31:44,8026.12,1030.87,349.76,7345.01,UPI,failed,processing,779 Main Street,Hyderabad,934638,Leave at door
1039,479,2026-04-10 12:31:44,635.06,3.48,31.58,663.16,Credit Card,failed,processing,406 Main Street,Bangalore,755993,Call on arrival
1040,580,2026-02-18 12:31:44,4315.56,568.82,187.34,3934.08,Cash on Delivery,failed,confirmed,975 Main Street,Kolkata,209812,
1041,155,2026-04-09 12:31:44,5029.7,731.74,214.9,4512.86,UPI,completed,cancelled,185 Main Street,Chennai,386544,
1042,785,2026-04-05 12:31:44,2075.51,170.2,95.27,2000.58,Credit Card,failed,confirmed,602 Main Street,Pune,785073,Leave at door
1043,256,2026-04-20 12:31:44,5789.32,240.74,277.43,5826.01,Cash on Delivery,failed,pending,697 Main Street,Ahmedabad,642491,Leave at door
1044,415,2026-03-18 12:31:44,54.08,6.62,2.37,49.83,Credit Card,pending,pending,801 Main Street,Ahmedabad,354200,
1045,835,2026-03-04 12:31:44,3141.85,288.09,142.69,2996.45,Net Banking,completed,pending,985 Main Street,Hyderabad,913274,
1046,509,2026-04-02 12:31:44,1639.93,242.9,69.85,1466.88,Debit Card,pending,pending,827 Main Street,Mumbai,550179,
1047,108,2026-02-03 12:31:44,2916.84,328.24,129.43,2718.03,Cash on Delivery,failed,pending,822 Main Street,Hyderabad,469435,Call on arrival
1048,843,2026-02-20 12:31:44,7029.43,891.4,306.9,6444.93,Cash on Delivery,failed,processing,208 Main Street,Hyderabad,975498,
1049,944,2026-04-19 12:31:44,1513.61,50.73,73.14,1536.02,Net Banking,pending,cancelled,39 Main Street,Bangalore,582732,
1050,24,2026-02-19 12:31:44,2934.68,207.63,136.35,2863.4,Cash on Delivery,failed,pending,930 Main Street,Lucknow,493537,
1051,480,2026-04-06 12:31:44,7010.42,924.45,304.3,6390.27,Net Banking,failed,out_for_delivery,672 Main Street,Hyderabad,195629,
1052,493,2026-02-17 12:31:44,1727.23,216.98,75.51,1585.76,Credit Card,completed,out_for_delivery,531 Main Street,Chennai,736408,Call on arrival
1053,885,2026-04-07 12:31:44,366.18,30.05,16.81,352.94,Net Banking,completed,processing,353 Main Street,Jaipur,400692,Leave at door
1054,888,2026-02-15 12:31:44,138.4,13.52,6.24,131.12,UPI,pending,confirmed,448 Main Street,Pune,513927,
1055,898,2026-03-01 12:31:44,2021.15,182.65,91.93,1930.43,Cash on Delivery,failed,processing,83 Main Street,Mumbai,984522,Leave at door
1056,266,2026-03-01 12:31:44,7055.08,887.6,308.37,6475.85,UPI,pending,out_for_delivery,658 Main Street,Jaipur,416768,
1057,5,2026-02-18 12:31:44,765.56,41.8,36.19,759.95,Net Banking,completed,confirmed,155 Main Street,Delhi,342495,
1058,869,2026-03-24 12:31:44,623.6,12.81,30.54,641.33,Net Banking,completed,delivered,415 Main Street,Lucknow,990136,
1059,226,2026-04-17 12:31:44,61.11,6.77,2.72,57.06,Net Banking,pending,pending,347 Main Street,Kolkata,953025,
1060,879,2026-03-22 12:31:44,137.51,7.6,6.5,136.41,Credit Card,completed,out_for_delivery,885 Main Street,Kolkata,599284,
1061,782,2026-02-09 12:31:44,4632.63,11.87,231.04,4851.8,Credit Card,completed,out_for_delivery,481 Main Street,Kolkata,576728,Leave at door
1062,266,2026-04-01 12:31:44,6319.04,858.6,273.02,5733.46,Cash on Delivery,completed,pending,658 Main Street,Jaipur,416768,
1063,240,2026-02-04 12:31:44,4139.66,473.43,183.31,3849.54,Net Banking,completed,confirmed,147 Main Street,Bangalore,989894,
1064,752,2026-03-02 12:31:44,1050.96,124.03,46.35,973.28,Cash on Delivery,failed,processing,951 Main Street,Delhi,627262,
1065,433,2026-02-20 12:31:44,4473.59,506.43,198.36,4165.52,Cash on Delivery,failed,cancelled,870 Main Street,Delhi,459743,
1066,493,2026-01-25 12:31:44,382.78,27.94,17.74,372.58,UPI,pending,delivered,531 Main Street,Chennai,736408,
1067,795,2026-03-28 12:31:44,6178.11,635.03,277.15,5820.23,Cash on Delivery,pending,out_for_delivery,653 Main Street,Lucknow,119524,
1068,569,2026-02-13 12:31:44,4771.56,488.98,214.13,4496.71,Debit Card,completed,pending,972 Main Street,Bangalore,836109,
1069,966,2026-03-08 12:31:44,4846.16,91.14,237.75,4992.77,Net Banking,completed,cancelled,758 Main Street,Delhi,157187,Call on arrival
1070,856,2026-02-19 12:31:44,8738.91,454.67,414.21,8698.45,Credit Card,failed,delivered,235 Main Street,Lucknow,953740,Call on arrival
1071,791,2026-04-02 12:31:44,6169.71,53.47,305.81,6422.05,Cash on Delivery,failed,delivered,491 Main Street,Ahmedabad,602290,Leave at door
1072,512,2026-01-20 12:31:44,6063.12,768.57,264.73,5559.28,Cash on Delivery,pending,out_for_delivery,916 Main Street,Chennai,701790,
1073,467,2026-03-25 12:31:44,1357.95,21.68,66.81,1403.08,Credit Card,completed,processing,146 Main Street,Pune,705474,Leave at door
1074,437,2026-02-02 12:31:44,1101.23,9.45,54.59,1146.37,UPI,pending,delivered,461 Main Street,Lucknow,720970,Call on arrival
1075,381,2026-04-06 12:31:44,3175.1,397.94,138.86,2916.02,Net Banking,pending,confirmed,110 Main Street,Pune,200992,Call on arrival
1076,878,2026-03-29 12:31:44,2718.61,5.67,135.65,2848.59,UPI,pending,cancelled,540 Main Street,Bangalore,979249,Leave at door
1077,276,2026-02-16 12:31:44,937.98,122.17,40.79,856.6,Cash on Delivery,completed,pending,221 Main Street,Ahmedabad,711680,
1078,826,2026-04-10 12:31:44,3189.38,87.81,155.08,3256.65,UPI,completed,delivered,174 Main Street,Hyderabad,806765,
1079,874,2026-04-06 12:31:44,6873.93,268.2,330.29,6936.02,Debit Card,completed,delivered,171 Main Street,Delhi,516332,Call on arrival
1080,838,2026-02-09 12:31:44,4303.43,555.9,187.38,3934.91,Debit Card,failed,pending,10 Main Street,Jaipur,834861,Leave at door
1081,228,2026-03-07 12:31:44,239.0,29.29,10.49,220.2,Credit Card,pending,out_for_delivery,38 Main Street,Delhi,407696,Leave at door
1082,464,2026-03-01 12:31:44,5151.29,578.68,228.63,4801.24,Net Banking,completed,pending,835 Main Street,Jaipur,199850,Leave at door
1083,741,2026-04-20 12:31:44,5661.89,140.9,276.05,5797.04,Credit Card,completed,processing,26 Main Street,Jaipur,641975,
1084,635,2026-04-16 12:31:44,3248.69,120.49,156.41,3284.61,Debit Card,pending,confirmed,755 Main Street,Pune,137034,
1085,367,2026-04-12 12:31:44,1050.96,142.8,45.41,953.57,UPI,completed,pending,101 Main Street,Ahmedabad,941814,
1086,634,2026-03-23 12:31:44,6055.55,566.6,274.45,5763.4,Debit Card,pending,confirmed,510 Main Street,Mumbai,409963,
1087,871,2026-03-20 12:31:44,6067.92,756.96,265.55,5576.51,UPI,completed,pending,661 Main Street,Chennai,514664,
1088,901,2026-02-05 12:31:44,1137.09,128.15,50.45,1059.39,Cash on Delivery,completed,delivered,790 Main Street,Hyderabad,564478,Call on arrival
1089,630,2026-04-03 12:31:44,306.86,11.17,14.78,310.47,Cash on Delivery,completed,confirmed,66 Main Street,Delhi,452618,
1090,493,2026-02-21 12:31:44,3147.59,302.6,142.25,2987.24,Net Banking,pending,out_for_delivery,531 Main Street,Chennai,736408,
1091,638,2026-04-08 12:31:44,9156.95,864.72,414.61,8706.84,Cash on Delivery,completed,out_for_delivery,301 Main Street,Jaipur,202344,
1092,919,2026-04-02 12:31:44,125.44,2.27,6.16,129.33,Debit Card,pending,pending,752 Main Street,Jaipur,294546,Call on arrival
1093,608,2026-03-31 12:31:44,6733.17,211.98,326.06,6847.25,Debit Card,pending,delivered,698 Main Street,Lucknow,827356,
1094,307,2026-03-21 12:31:44,95.04,6.92,4.41,92.53,Net Banking,completed,cancelled,927 Main Street,Mumbai,656837,
1095,268,2026-02-20 12:31:44,9348.84,424.22,446.23,9370.85,Net Banking,completed,out_for_delivery,496 Main Street,Ahmedabad,587002,
1096,442,2026-02-16 12:31:44,7170.95,1014.07,307.84,6464.72,Debit Card,completed,out_for_delivery,602 Main Street,Lucknow,219781,Call on arrival
